Name,Price,Availability,Brand,Description,Category,Rating,User_name,Review,Star,Date
"wet n wild MegaGlo Dual-Ended Contour Stick, Light Medium, Cruelty-Free",5,In Stock,Visit the wet n wild Store,Contouring made easy and portable! This amazing highlighting and contouring stick is dual-ended for precise application to easily enhance your features. The contouring shade helps define and chisel while the highlighter illuminates your best features.,Beauty & Personal Care,4.3,Mls,For contouring and highlight the colors fair to medium is great I am olive tone but a light olive tone it's hard to find colors the blend in so easily into my skin I liked so much I bought 2 more I like the ease of control of the color for myself I use 2 stokes at first and if I need to apply a third stroke for more of defined contouring,5.0 out of 5 stars,"Reviewed in the United States on May 12, 2024"
"wet n wild MegaGlo Dual-Ended Contour Stick, Light Medium, Cruelty-Free",5,In Stock,Visit the wet n wild Store,Contouring made easy and portable! This amazing highlighting and contouring stick is dual-ended for precise application to easily enhance your features. The contouring shade helps define and chisel while the highlighter illuminates your best features.,Beauty & Personal Care,4.3,Kim Davies,"upon opening, one of the ends were broken and stuck to the inside of cap. if it wasn't so inexpensive i would have returned it but i'll maybe just purchase another and hope for the best. both side of the colors were really nice and i am not one to wear shiny highlighter but i put some on top of the contour and it looked really pretty. the medium color i got weas a little lighter than i expected but that was ok. just really wish it wasn't broken bc i will have to repurchase just to use the other side. but it was very blendable.",4.0 out of 5 stars,"Reviewed in the United States on April 7, 2024"
"wet n wild MegaGlo Dual-Ended Contour Stick, Light Medium, Cruelty-Free",5,In Stock,Visit the wet n wild Store,Contouring made easy and portable! This amazing highlighting and contouring stick is dual-ended for precise application to easily enhance your features. The contouring shade helps define and chisel while the highlighter illuminates your best features.,Beauty & Personal Care,4.3,corina gherghelescu,I was impressed with the Wet n Wild Contour Stick - I use the darker tone to put a bit of a tan and contour on my makeup application. The lighter shade is good for highlighting areas that you want highlighted. Really easy to blend - something to keep in mind!,5.0 out of 5 stars,"Reviewed in the United States on April 26, 2024"
"wet n wild MegaGlo Dual-Ended Contour Stick, Light Medium, Cruelty-Free",5,In Stock,Visit the wet n wild Store,Contouring made easy and portable! This amazing highlighting and contouring stick is dual-ended for precise application to easily enhance your features. The contouring shade helps define and chisel while the highlighter illuminates your best features.,Beauty & Personal Care,4.3,,"I bought the dual ended contour stick in light medium a little over a month ago. I like the color and it is easy to use. However, one end of the stick broke off while I was using it. Unfortunately, the return window had closed. Very disappointed even though this is an inexpensive product.",3.0 out of 5 stars,"Reviewed in the United States on May 2, 2024"
"wet n wild MegaGlo Dual-Ended Contour Stick, Light Medium, Cruelty-Free",5,In Stock,Visit the wet n wild Store,Contouring made easy and portable! This amazing highlighting and contouring stick is dual-ended for precise application to easily enhance your features. The contouring shade helps define and chisel while the highlighter illuminates your best features.,Beauty & Personal Care,4.3,Melissa Gaudet,"I was really excited to try this product and was not disappointed. Both colors blend well into foundation or BB cream.
Would definitely repurchase again.",5.0 out of 5 stars,"Reviewed in the United States on May 2, 2024"
"wet n wild MegaGlo Dual-Ended Contour Stick, Light Medium, Cruelty-Free",5,In Stock,Visit the wet n wild Store,Contouring made easy and portable! This amazing highlighting and contouring stick is dual-ended for precise application to easily enhance your features. The contouring shade helps define and chisel while the highlighter illuminates your best features.,Beauty & Personal Care,4.3,"Chef Grace to the Canines, Felines, and Humans","I never contoured my face until a couple of months ago. After watching videos, I decided to try. As a person who is not experienced in hightlighting and contouring, I find it simple and easy to apply and blend. If it doesn't look right, just apply a bit more and make it symmetrical. And inexpensive. I love the product!!",5.0 out of 5 stars,"Reviewed in the United States on April 12, 2024"
"wet n wild MegaGlo Dual-Ended Contour Stick, Light Medium, Cruelty-Free",5,In Stock,Visit the wet n wild Store,Contouring made easy and portable! This amazing highlighting and contouring stick is dual-ended for precise application to easily enhance your features. The contouring shade helps define and chisel while the highlighter illuminates your best features.,Beauty & Personal Care,4.3,Jennifer,Love this product. Affordable and best around.,5.0 out of 5 stars,"Reviewed in the United States on May 12, 2024"
"wet n wild MegaGlo Dual-Ended Contour Stick, Light Medium, Cruelty-Free",5,In Stock,Visit the wet n wild Store,Contouring made easy and portable! This amazing highlighting and contouring stick is dual-ended for precise application to easily enhance your features. The contouring shade helps define and chisel while the highlighter illuminates your best features.,Beauty & Personal Care,4.3,Pixie Girl,Great product!,5.0 out of 5 stars,"Reviewed in Canada on May 17, 2024"
"wet n wild MegaGlo Dual-Ended Contour Stick, Light Medium, Cruelty-Free",5,In Stock,Visit the wet n wild Store,Contouring made easy and portable! This amazing highlighting and contouring stick is dual-ended for precise application to easily enhance your features. The contouring shade helps define and chisel while the highlighter illuminates your best features.,Beauty & Personal Care,4.3,Wei,"Tamaño adecuado, muy útil. Me gusta como me deja el maquillaje",5.0 out of 5 stars,"Reviewed in Mexico on May 11, 2024"
"wet n wild MegaGlo Dual-Ended Contour Stick, Light Medium, Cruelty-Free",5,In Stock,Visit the wet n wild Store,Contouring made easy and portable! This amazing highlighting and contouring stick is dual-ended for precise application to easily enhance your features. The contouring shade helps define and chisel while the highlighter illuminates your best features.,Beauty & Personal Care,4.3,Bailey,,5.0 out of 5 stars,"Reviewed in Italy on April 19, 2024"
"wet n wild MegaGlo Dual-Ended Contour Stick, Light Medium, Cruelty-Free",5,In Stock,Visit the wet n wild Store,Contouring made easy and portable! This amazing highlighting and contouring stick is dual-ended for precise application to easily enhance your features. The contouring shade helps define and chisel while the highlighter illuminates your best features.,Beauty & Personal Care,4.3,skshopper,"Adoro questo prodotto. Morbido, non secca e molto facile da sfumate, quindi non fa macchia. Lo consiglio a chi è alle prime armi o non fa fare benissimo a truccarsi perchè facile da gestire.",5.0 out of 5 stars,"Reviewed in Spain on April 17, 2024"
"wet n wild MegaGlo Dual-Ended Contour Stick, Light Medium, Cruelty-Free",5,In Stock,Visit the wet n wild Store,Contouring made easy and portable! This amazing highlighting and contouring stick is dual-ended for precise application to easily enhance your features. The contouring shade helps define and chisel while the highlighter illuminates your best features.,Beauty & Personal Care,4.3,Miranda Riddle,,5.0 out of 5 stars,"Reviewed in Germany on March 17, 2024"
"wet n wild MegaGlo Dual-Ended Contour Stick, Light Medium, Cruelty-Free",5,In Stock,Visit the wet n wild Store,Contouring made easy and portable! This amazing highlighting and contouring stick is dual-ended for precise application to easily enhance your features. The contouring shade helps define and chisel while the highlighter illuminates your best features.,Beauty & Personal Care,4.3,Corene,"Lo usé para disimular mis ojeras, me gusta mucho el resultado y forma fácil de aplicar; también el dibujo de ejemplo que hay en la caja es muy útil 🙂",,
"wet n wild MegaGlo Dual-Ended Contour Stick, Light Medium, Cruelty-Free",5,In Stock,Visit the wet n wild Store,Contouring made easy and portable! This amazing highlighting and contouring stick is dual-ended for precise application to easily enhance your features. The contouring shade helps define and chisel while the highlighter illuminates your best features.,Beauty & Personal Care,4.3,Lesly,,,
"wet n wild MegaGlo Dual-Ended Contour Stick, Light Medium, Cruelty-Free",5,In Stock,Visit the wet n wild Store,Contouring made easy and portable! This amazing highlighting and contouring stick is dual-ended for precise application to easily enhance your features. The contouring shade helps define and chisel while the highlighter illuminates your best features.,Beauty & Personal Care,4.3,Ottimo prodotto,"Amazing colour, soft substance, easy to blend. I feel this is a very good value/money product!",,
MEDIHEAL Toner Pad (Retinol Collagen Pad),14,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Visit the Mediheal Store,,Beauty & Personal Care,4.5,Cliente Amazon,"I’ve never been a fan of toners, but decided to give these a try after wanting to love the Mediheal sheet masks- those a just a little heavy for my skin, so I wanted the same formula in a form that would deliver similar results with less of a sticky serum feeling. These do the trick! They’re nice and moist but not dripping wet- enough to wipe my face and neck and leave my skin feeling nice and hydrated after cleansing. They do seem to help heal blemishes and lighten dark spots, too! Love these, and the fact that there are refills available. I’d love to try additional varieties! Great packaging, too. Will be purchasing again as long as they continue helping my skin.",5.0 out of 5 stars,"Reviewed in the United States on May 2, 2024"
MEDIHEAL Toner Pad (Retinol Collagen Pad),14,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Visit the Mediheal Store,,Beauty & Personal Care,4.5,Tan,"Excellent toner, my skin did not get irritated. Felt hydrated and refreshed. My skin has never looked better. I will definitely be purchasing this again!!",5.0 out of 5 stars,"Reviewed in the United States on April 22, 2024"
MEDIHEAL Toner Pad (Retinol Collagen Pad),14,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Visit the Mediheal Store,,Beauty & Personal Care,4.5,,"I love not touching each pad, using tweezers. The price is worth the product, i apply at night and leave on. In am I rinse face with warm water. It leaves my skin feeling silky smooth. This is definitely a staple product now. Very easy to use.",5.0 out of 5 stars,"Reviewed in the United States on May 15, 2024"
MEDIHEAL Toner Pad (Retinol Collagen Pad),14,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Visit the Mediheal Store,,Beauty & Personal Care,4.5,,"Not bad! No scent really for the retinol collagen pads. The pads don't really stretch that much, so I have to use about 3 to cover my cheeks and forehead, and when they dry they tend to lift off of your face. Otherwise they are pretty easy to just apply quickly, then go about your day. You'll start to notice when they are drying because again, they kinda lift off your face. I love that they sell just the refills for these too, cuz the packaging they give you when you buy a new one is really sturdy. It's kinda big though, so it takes up a big portion of my bathroom. Skin feels moisturized and cooled after the pads have been on for 20ish mins.",4.0 out of 5 stars,"Reviewed in the United States on May 13, 2024"
MEDIHEAL Toner Pad (Retinol Collagen Pad),14,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Visit the Mediheal Store,,Beauty & Personal Care,4.5,,I was hoping these would be okay for my sensitive skin and they did not disappoint! They are nice and calming and hydrating. I like that I can use a few as a mask too. I’ve been using them daily now and I can see an improvement in my skin. I am pleasantly surprised! These will definitely be a new staple in my skin care routine.,5.0 out of 5 stars,"Reviewed in the United States on May 6, 2024"
MEDIHEAL Toner Pad (Retinol Collagen Pad),14,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Visit the Mediheal Store,,Beauty & Personal Care,4.5,Amazon Customer,"this is my go to toner pad that i use from mediheal! they have various ones that target specific reasons so i would definitely go thru and see which one would be the best suited for you! it feels super hydrating and it comes with a lot so it is definitely worth the money. there is a small scent due to it being tea tree but it isn't heavy or irritable at all, i have combination sensitive skin and it works really well!",5.0 out of 5 stars,"Reviewed in the United States on April 23, 2024"
MEDIHEAL Toner Pad (Retinol Collagen Pad),14,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Visit the Mediheal Store,,Beauty & Personal Care,4.5,Michelle M.,"I love the experience of putting these on. They’re ultra thin, comes with tweezers to lift the sheets out of the box. There’s so many you don’t feel guilty using them! They lay on the skin and feel soothing. When I removed my skin felt hydrated, but the next morning I’d always have a small breakout after using. (I am pregnant so there’s that) but I use products that improve my skin so I’m not sure why this one didn’t at all. I wound up returning because I kept getting little itchy red breakouts and didn’t see real hydration/ soothing benefits. I’m having the best luck with numbuzin but haven’t tried their masks yet.",3.0 out of 5 stars,"Reviewed in the United States on May 6, 2024"
MEDIHEAL Toner Pad (Retinol Collagen Pad),14,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Visit the Mediheal Store,,Beauty & Personal Care,4.5,Candace Kolter,These toner pads feel great on your skin. They leave you feeling fresh and give you a glow that shines.,5.0 out of 5 stars,"Reviewed in the United States on May 15, 2024"
MEDIHEAL Toner Pad (Retinol Collagen Pad),14,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Visit the Mediheal Store,,Beauty & Personal Care,4.5,,The feel of your skin is amazing. These patches you can put anywhere on your face and feel it tighten . After you take it and rub it over your whole face. Feels soft and healthy,5.0 out of 5 stars,"Reviewed in Canada on May 17, 2024"
MEDIHEAL Toner Pad (Retinol Collagen Pad),14,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Visit the Mediheal Store,,Beauty & Personal Care,4.5,Kawehi,"I saw this go viral on tiktok and wanted to use it to get rid of my dark spots.
Day 1: used it during the night as a face mask and it left my skill really soft and HYDRATED. Like it’s never been this hydrated ever before. When i woke up i had glass skin. It was so smooth and had a sheen/glow to it.
**Will update after a full week

Week 1: haven’t seen much of a difference with my dark spots but my skin has gotten softer and smoother. I only use them 2 times as a fade mask (for 15 mins or until they dry out) but my skin feels more hydrated and super soft.

Month update: They do work! They have got rid of most of my post acne dark spots. The stubborn ones from many years ago have faded significantly. Before the dark spots were too dark to cover with full coverage concealer. Now i can easily cover them with concealer.
MAKE SURE TO WEAR SUNSCREEN, so the discolouration stays gone :)",5.0 out of 5 stars,"Reviewed in Canada on April 10, 2024"
MEDIHEAL Toner Pad (Retinol Collagen Pad),14,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Visit the Mediheal Store,,Beauty & Personal Care,4.5,Alyssa,"Super soft pads, gentle lotion, no sent and easy to use.",5.0 out of 5 stars,"Reviewed in Canada on February 13, 2024"
MEDIHEAL Toner Pad (Retinol Collagen Pad),14,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Visit the Mediheal Store,,Beauty & Personal Care,4.5,Vivian Chan,"Ein tolles Produkt, aber Achtung, es fallen Zollgebühren von 5€ / Packung an. Das erhöht beachtlich den Preis!!!!!",2.0 out of 5 stars,"Reviewed in Germany on April 25, 2024"
MEDIHEAL Toner Pad (Retinol Collagen Pad),14,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Visit the Mediheal Store,,Beauty & Personal Care,4.5,Jennifer Ro,,5.0 out of 5 stars,"Reviewed in Australia on May 18, 2024"
MEDIHEAL Toner Pad (Retinol Collagen Pad),14,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Visit the Mediheal Store,,Beauty & Personal Care,4.5,Lisette MEza,"LLOVE these collagen pads. They're soaked in it and comes with small, cute tweezers. Literally can be used in so many ways. I simply paste it all over my face as a mask and let the skin enjoy and soak it all in. Try it if you haven't already > u might just love it. Will def buy it again and their other products!",,
"Cetaphil Baby Eczema Soothing Lotion, Colloidal Oatmeal, Mother's Day Gifts, Paraben Free, Hypoallergenic, Dry Skin, 10 Fluid Ounce",10,In Stock,Visit the Cetaphil Store,"Creamy moisturizer clinically proven to hydrate. It soothes dry, itchy, irritated skin caused by eczema.",Baby Products,4.6,sherri,Great for his cheeks at a great price,5.0 out of 5 stars,"Reviewed in the United States on April 23, 2024"
"Cetaphil Baby Eczema Soothing Lotion, Colloidal Oatmeal, Mother's Day Gifts, Paraben Free, Hypoallergenic, Dry Skin, 10 Fluid Ounce",10,In Stock,Visit the Cetaphil Store,"Creamy moisturizer clinically proven to hydrate. It soothes dry, itchy, irritated skin caused by eczema.",Baby Products,4.6,Spencer,"I have extremely sensitive skin and I'm allergic to most lotions and moisturizers. This product is, by far, the BEST I've ever used, it very effectively moisturizes, it's odorless and it immediately absorbs into the skin without leaving a slippery or oily residue. The price is truly a great bargain for such an amazingly effective product. I highly recommend this lotion.",5.0 out of 5 stars,"Reviewed in the United States on January 5, 2024"
"Cetaphil Baby Eczema Soothing Lotion, Colloidal Oatmeal, Mother's Day Gifts, Paraben Free, Hypoallergenic, Dry Skin, 10 Fluid Ounce",10,In Stock,Visit the Cetaphil Store,"Creamy moisturizer clinically proven to hydrate. It soothes dry, itchy, irritated skin caused by eczema.",Baby Products,4.6,Maxime Alain,"Texture is smooth, hypoallergenic",5.0 out of 5 stars,"Reviewed in the United States on April 16, 2024"
"Cetaphil Baby Eczema Soothing Lotion, Colloidal Oatmeal, Mother's Day Gifts, Paraben Free, Hypoallergenic, Dry Skin, 10 Fluid Ounce",10,In Stock,Visit the Cetaphil Store,"Creamy moisturizer clinically proven to hydrate. It soothes dry, itchy, irritated skin caused by eczema.",Baby Products,4.6,Kindle-Kunde,Thought it was bigger.. very small,4.0 out of 5 stars,"Reviewed in the United States on April 28, 2024"
"Cetaphil Baby Eczema Soothing Lotion, Colloidal Oatmeal, Mother's Day Gifts, Paraben Free, Hypoallergenic, Dry Skin, 10 Fluid Ounce",10,In Stock,Visit the Cetaphil Store,"Creamy moisturizer clinically proven to hydrate. It soothes dry, itchy, irritated skin caused by eczema.",Baby Products,4.6,Amrit Dhaliwal,Very nice cream for my toddler. Size is small to see actual difference with his skin bumps pn his arms . Fragrance free which is important,5.0 out of 5 stars,"Reviewed in the United States on April 3, 2024"
"Cetaphil Baby Eczema Soothing Lotion, Colloidal Oatmeal, Mother's Day Gifts, Paraben Free, Hypoallergenic, Dry Skin, 10 Fluid Ounce",10,In Stock,Visit the Cetaphil Store,"Creamy moisturizer clinically proven to hydrate. It soothes dry, itchy, irritated skin caused by eczema.",Baby Products,4.6,Chambers,I buy this product multiple times a year! Great product!!!,5.0 out of 5 stars,"Reviewed in the United States on March 31, 2024"
"Cetaphil Baby Eczema Soothing Lotion, Colloidal Oatmeal, Mother's Day Gifts, Paraben Free, Hypoallergenic, Dry Skin, 10 Fluid Ounce",10,In Stock,Visit the Cetaphil Store,"Creamy moisturizer clinically proven to hydrate. It soothes dry, itchy, irritated skin caused by eczema.",Baby Products,4.6,Anonymous,"I have extremely sensitive skin. If lotion touches my face I break out in hives, my eyes swell shut, and i get very itchy. I've been using coconut oil for the last few years since I've had no reaction to that, but i know coconut oil does not really moisturize. I was looking for something to actually moisturize my face. I tried this lotion on my arms, legs, and hands first, as i'm not as sensitive there, and was ok. It absorbs quickly and doesn't leave any icky residue feeling. Yesterday during a snowstorm while stuck in the house I thought it would be a great time to try and moisturize my face. With benadryl on hand I gave it a go. I checked the mirror often, annoyed my husband to make sure I wasn't turning red, and i am happy to report, no side effects whatsoever. I am thoroughly impressed. Highly recommend for anyone with sensitive skin to give this a chance.",5.0 out of 5 stars,"Reviewed in the United States on January 29, 2024"
"Cetaphil Baby Eczema Soothing Lotion, Colloidal Oatmeal, Mother's Day Gifts, Paraben Free, Hypoallergenic, Dry Skin, 10 Fluid Ounce",10,In Stock,Visit the Cetaphil Store,"Creamy moisturizer clinically proven to hydrate. It soothes dry, itchy, irritated skin caused by eczema.",Baby Products,4.6,Melissa Glanding,Great for my baby sensitive skin,5.0 out of 5 stars,"Reviewed in the United States on March 22, 2024"
"King of Sloth (Kings of Sin, 4)",8,In Stock,by Ana Huang (Author),,Books,4.2,Amazon Customer,"“I didn’t want her, I needed her desperately.”
⭐️⭐️⭐️⭐️⭐️/5
🌶️🌶️.85/5

Well Ms. Ana, you’ve done it again!! I swear there is some sort of drug in your books that have me addicted and just eat them up!!!! Xavier and Sloane’s story was just so stunning and I immediately need more content as of like yesterday.

This is book 4 in the Kings of Sin series following Sloane and Xavier in an opposites attract, PR rep x party boy romance. Sloane is a certified workaholic, and she is essentially married to her job. Much to her chagrin, she has to watch over Xavier and he just wants to party and not have a care about anything else. Xavier wants her to let her hair down and go on a work-free vacation with him, and now the tension is amping up and we’re seeing them in a different light…

I was worried I wasn’t gonna vibe with Sloane because she’s so different from all of Ana’s other FMCs that I’ve read, but boy, oh boy, do I love her and see a lot of me in her!! She was so elegant and poised, but it was also amazing to see her break some walls of hers down and evolve into what she is at the end of the book. It was such a good character growth moment!

Same with Xavier, seeing him evolve into what he was at the end and gaining a passion for something and seeing it brought to light had me in my feels. He was such a good male main character in my opinion, and the way he treated Sloane and everything he did to make it easier for her to be more vulnerable was so heartwarming.

I didn’t even see what the third act breakup would be, which makes the book all that much better!! I hate knowing what’s coming because I just get annoyed by the time it’s here, but there was none of that here 🙌🏻 Overall such SUCH a good book and I recommend it a tenfold. Ana can do no wrong 🫶🏼",5.0 out of 5 stars,"Reviewed in the United States on April 30, 2024"
"King of Sloth (Kings of Sin, 4)",8,In Stock,by Ana Huang (Author),,Books,4.2,Steve,"Im rating this gem 4.5 only because I am Colombian and some of the Spanish parts were not accurate or well translated but overall this became my favorite Ana’s book, my boy Xavier it’s my favorite sorry Alex but Xavier got me melting 🫠 the whole f*ing book, the chemistry he had with Sloan the banter, the growth!!! AND HE HAS DIMPLES!!!! DIMPLESSSSSSSS!!!!! Their personal stories were so heartbreaking my heart was hurting for them, I loved how they were so different but yet their lives were kind of alike, it was so beautiful how they bonded over that and how they helped each other through their own battles.
The spice!!!, I love spice but I didn’t even care about the lack of spice because the sexual tension between this two was enough, yet the couple of spicy scenes were so on point and so well written I didn’t need anything else because I was trapped on the plot.
I loved the story and I have said this before I LOVE THE ANAVERSE you got me: Blake and Farrah, Jules, Alex, and Christian helping Xavier and you also got mentions of Rhys and Nate, you have to be kidding me I was kicking my feet, giggling and fangirling the whole entire book. We also got a taste on Asher so I cannot wait for my soccer player and trouble maker on the striker.
By the end I found out that my next King of sins boy our King of Envy is no other than THE SERB I love him since King of Pride!!! So now I have 2 problems with this book and they are 1. How I am supposed to get over Xavier Castillo? and 2. How I am supposed to wait a year for next book?",4.0 out of 5 stars,"Reviewed in the United States on May 1, 2024"
"King of Sloth (Kings of Sin, 4)",8,In Stock,by Ana Huang (Author),,Books,4.2,ANH H.,"I’m a huge fan of Ana Huang and love the Kings Of Sin Series, King Of Sloth was an amazing he falls first, grumpy (she’s the grumpy one)/sunshine, opposites attract, billionaire, workplace romance. It was spicy, vulnerable, witty and just a damn good story. I liked Sloane a lot, she’s strong, determined and smart, she’s also incredibly guarded but beautifully vulnerable and caring. Xavier was easy to love, he’s a golden retriever and on the surface a laid back playboy but underneath so smart and considerate. They both have deep rooted family trauma/issues and I really like that their family relationships weren’t tied up in a neat little bow, not every relationship has a happy ending and I loved reading about 2 characters who know who they are and don’t let people walk all over them. The spice was great, there’s a bathroom scene I’ll be thinking about for a while. I also enjoyed the ties to previous books/couples and seeing their growth. I loved this book, would recommend it and the series to everyone and can’t wait for what’s next!",5.0 out of 5 stars,"Reviewed in the United States on May 4, 2024"
"King of Sloth (Kings of Sin, 4)",8,In Stock,by Ana Huang (Author),,Books,4.2,Amazon Customer,"Closer to 3.5 -3.75

I have been a fan of Ana Huang's writing since Twisted Love. I find that her stories are fairly easy to get into and contain the right amount of romance and spice. While you can read each book independently from the others, I would still highly recommend reading the books in the recommended reading order. You will find that each subsequent book will have minor easter eggs from prior books.

Personally, I was incredibly excited to read King of Sloth because I was and still am a big Sloane fan. Sloane is a high-powered, self-made woman whose main priorities are her friends, her youngest sister, and her work. As someone who tends to fixate on work and has the tendency to suppress my emotions - I related to Sloane so much and I was rooting for her throughout the book. I also admired Xavier's growth throughout the series and appreciated that he not only managed to mature from his party boy days, but he did it in a way that was still true to himself.

While I did ultimately enjoy King of Sloth I had a hard time getting through the first 30% -40% of the book. I think one of the main issues was that after reading so many books by Ana Huang and becoming accustomed to the writing style, the changes in this book took some adjusting. Dialog between the characters was different from how her books were previously different, as well as the switching between POV's.

Despite some of the issues within the book I believe that Sloane's and Xavier's story is a great addition to the King of Sin series and worth checking out!",3.0 out of 5 stars,"Reviewed in the United States on May 5, 2024"
"King of Sloth (Kings of Sin, 4)",8,In Stock,by Ana Huang (Author),,Books,4.2,Lakeisha,"4.5⭐️ « I’ve spent half my life running from the hard stuff and taking the easy way out because I’d never wanted anything enough to work for it. »

Sloane might have given him the push he needed to wake up and work hard for his dream but he was also exactly what she needed. I loved these two together so much.",5.0 out of 5 stars,"Reviewed in Canada on May 6, 2024"
"King of Sloth (Kings of Sin, 4)",8,In Stock,by Ana Huang (Author),,Books,4.2,Diane Kelly,"Xavier is probably one of my favs characters in the series/universe wtv u named it. Sloane is pretty good too kinda refreshing to see a reserved fmc which is so good bc honestly these days all of the fmc have the same personality so was good to read grumpy sunshine inverse thing, but of course we had to have the all the drama I can live without him but I love him oh no but i knew I could count on Xavier to this drama to end in a few pages, thankfully I was right.",5.0 out of 5 stars,"Reviewed in Brazil on May 2, 2024"
"King of Sloth (Kings of Sin, 4)",8,In Stock,by Ana Huang (Author),,Books,4.2,Luz Karina berrocal ibarra,"Ana has a way of always writing so much character building into a book. It blows me aways every time.

On paper Sloane and Xavier would be the worst together, and maybe in the beginning that’s the truth but Xavier has been watching Sloane for a long time, and the only way to get her out of her comfort zone is to push and challenge her, and that’s what he does. Sloane has been hurt so badly by the people she should have been able to trust blindly. She is so scared to get hurt again she has closed herself off for everyone, but Xavier is not giving up and keeps pushing and pushing until she sees that life is better with someone in your corner ready to fight for you.

sparks fly, hearts beat faster, snobs get put in their places, and kitties start to purr. This book has it all.",4.0 out of 5 stars,"Reviewed in Belgium on May 6, 2024"
"King of Sloth (Kings of Sin, 4)",8,In Stock,by Ana Huang (Author),,Books,4.2,JB,"❝I’d spent my whole life chasing the next high. When you had everything, everything got boring fast. I wanted bigger, better, faster. I wanted something that would last, and when Sloane rolled to the side and curled up against me, I knew I’d found it. This was my greatest high. Her, sated and happy, in my arms. Nothing in the world could ever beat this moment.❞

Ana questa volta non mi ha delusa, a mani basse il miglior libro della serie kings of sin, appena un filo dopo Dante perché in King of Wrath il groveling ha raggiunto vette di piacere inesplorate 🤤

Xavier un MMC molto diverso dai soliti di Ana, rispettoso, genuino, divertente, dolce, attento, calmo (a memoria non penso ci sia una scena in cui alza la voce o si comporta in maniera brusca, a parte forse forse una) un ex festaiolo (non un donnaiolo) con un passato che giustifica determinate azioni. Il suo amore per Sloane è quanto di più puro possa esistere in uno dei libri di Ana Huang. Per quanto riguarda Sloane: sono sincera, nei libri precedenti mi stava un po' indigesta, in questo invece Ana è stata spettacolare nel farcela comprendere, oltre al fatto che ho molto apprezzato questo third act break up gestito bene e risolto abbastanza in fretta. Entrambi con problemi famigliari irrisolti, quantomeno ci fanno capire che, pur prendendoli di petto e cercando di sistemarli, a un certo punto bisogna anche farsi una ragione del fatto che le persone che fanno parte della nostra famiglia non sempre siano brave persone e non sempre abbiano a cuore il nostro bene.

ANA PROMETTIMI CHE NON MI DELUDERAI CON IL PROSSIMO King of Envy VUK E AYANA 😭 il loro libro DEVE essere ALMENO al livello di questo e di King of Wrath",5.0 out of 5 stars,"Reviewed in Italy on May 6, 2024"
"King of Sloth (Kings of Sin, 4)",8,In Stock,by Ana Huang (Author),,Books,4.2,SilCris,,5.0 out of 5 stars,"Reviewed in the United Kingdom on May 3, 2024"
